"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Latvia","LVA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4523010253906","","","","","","","","","","","99.7465667724609","","","","","","","","","","","99.8958969116211","","","","","","","99.8893127441406","","","",
"Macao SAR, China","MAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.3781814575195","","","","","","","","","","","","","","","","","","","","91.2953720092773","","","","","93.4997482299805","","","","","95.6400375366211","","","","","96.5384902954102","","","","","",
"St. Martin (French part)","MAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","30.2577991485596","","","","","","","","","","","","41.594108581543","","","","","","","","","","52.3062591552734","","","","55.1479187011719","56.0836715698242","","67.0841598510742","69.4253921508789","","75.5861968994141","","","","73.7500076293945","","","",
"Monaco","MCO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3775482177734","","","","","","","","","","","96.6538009643555","","","","","","","","","","","","","","99.3598937988281","","","","","","","",
"Madagascar","MDG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6861724853516","","","","","58.9359397888184","","","","64.4809112548828","","","71.5726165771484","","","","","","76.6796798706055","","","",
"Maldives","MDV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","82.2999572753906","","","","","","","","92.2300491333008","","","","","96.0182571411133","","","","","96.3264999389648","","","","","","","","","","","98.3979034423828","","","","","","","","98.6101226806641","","97.7349472045898","","","","","",
"Middle East & North Africa","MEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","42.9323081970215","43.4279899597168","43.9563102722168","44.4823684692383","45.08251953125","45.7653007507324","46.4770317077637","47.2460403442383","47.9984893798828","48.7943916320801","49.5297813415527","50.4935111999512","51.4777412414551","52.5573692321777","53.3332710266113","54.4544715881348","55.506160736084","57.9372406005859","59.1915016174316","60.1941986083984","61.0626106262207","62.0344314575195","63.5445213317871","64.8845977783203","65.8218536376953","67.0243988037109","68.0925216674805","69.1052169799805","70.2347717285156","70.6838073730469","73.9426116943359","74.8511962890625","74.4371185302734","74.5766525268555","75.0790405273438","75.7685394287109","75.6679916381836","76.4809188842773","77.2680206298828","79.8938217163086","79.6948623657227","81.1423416137695","79.4324264526367","80.455192565918","81.5253982543945","78.9814300537109","79.3101425170898","79.648681640625","",
"Mexico","MEX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9892425537109","","","","","","","","","","87.55615234375","","","","","","","","","","90.5356216430664","","90.2746505737305","","90.953742980957","91.6302719116211","91.7345199584961","92.7951736450195","92.9255981445313","93.4418792724609","93.0689392089844","93.5199813842773","94.228401184082","93.9628524780273","94.5558776855469","94.472282409668","94.859619140625","94.9727783203125","95.3799133300781","","95.2478485107422","",
"Marshall Islands","MHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2650833129883","","","","","","","","","","",
"Middle income","MIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","60.1766395568848","60.2811508178711","60.5722503662109","61.2672996520996","61.9337196350098","62.3805313110352","63.1416893005371","63.8748207092285","64.6451568603516","65.3998870849609","66.0823974609375","66.712890625","67.5027389526367","69.7035598754883","70.2910766601563","70.5949478149414","71.361442565918","72.0500717163086","72.6379699707031","73.1961669921875","73.7520523071289","74.3033981323242","76.9929962158203","78.5722427368164","78.9882736206055","79.1766204833984","79.5609512329102","80.0204925537109","80.7011871337891","81.1590881347656","81.1610870361328","81.6164703369141","81.9461288452148","82.5723266601563","82.9650726318359","83.5306777954102","83.6968765258789","84.2653579711914","84.4799880981445","84.9993133544922","85.2175521850586","85.7772903442383","86.0545501708984","86.0886611938477","86.3962631225586","86.6713104248047","",
"North Macedonia","MKD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0587463378906","","","","","","","","96.1289291381836","","","","","","","","","","","","97.8000030517578","","","","","","98.3635711669922","",
"Mali","MLI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","9.43381023406982","","","","","","","","","","","","","","","","","","","","","","19.0449695587158","","","","","24","","","26.176549911499","","","","31.0997505187988","30.6186695098877","","","","33.0688896179199","","","35.4737701416016","","30.7614097595215","",
"Malta","MLT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","86.9298400878906","","","","","","","","","","87.8686981201172","","","","","","","","","","92.3630905151367","","","","","","93.3073577880859","","","","","","","94.5031890869141","","","",
"Myanmar","MMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.5704116821289","","","","","","","","","","","","","","","","","89.9417572021484","","","","","","","","","","","","","","","","75.5512008666992","","","89.0699462890625","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","39.5626106262207","40.0512199401855","40.5451889038086","41.0780601501465","41.6008491516113","42.2036514282227","42.9020004272461","43.622859954834","44.4291305541992","45.2099609375","45.9684982299805","46.7442588806152","47.7587013244629","48.8219718933105","49.9957008361816","50.827880859375","51.9500694274902","53.0048294067383","55.6335716247559","56.944091796875","58.0135612487793","58.9379997253418","59.9562187194824","61.5800514221191","62.9868316650391","63.9375","65.1283798217773","66.228401184082","67.2686614990234","68.4213104248047","68.7365570068359","72.3930206298828","73.2911682128906","72.7040481567383","72.6973190307617","73.1150131225586","73.715446472168","73.4504089355469","74.2738800048828","74.5091094970703","77.5119094848633","77.1405029296875","78.7946319580078","76.6233215332031","77.8165588378906","79.0347671508789","75.9643402099609","76.3424072265625","76.718391418457","",
"Montenegro","MNE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","89.6352996826172","","","","","","","","","","93.4627380371094","","","","","","","","","","","","97.7734603881836","","","","","","","","98.4422073364258","","","","","","","98.8471832275391","","","",
"Mongolia","MNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7688522338867","","","","","","","","","","98.2570037841797","","","","","","","","98.4231185913086","","99.1832733154297","",
"Northern Mariana Islands","MNP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","26.997709274292","","","","","","","","","","","","","","","","","38.707878112793","","","","","","48.1588401794434","","","","","","50.5838088989258","","","","","","56.0390014648438","","60.6554298400879","","","","",
"Mauritania","MRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2076797485352","","","","","","","45.5037803649902","","","","","","62.0687484741211","","","","53.4975891113281","","","","",
"Mauritius","MUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8686599731445","","","","","","","","","","84.303092956543","","","","","","","","","","","89.2498397827148","91.7660064697266","91.4900283813477","92.4747619628906","92.7076034545898","93.1578369140625","","91.3253936767578","","","",
"Malawi","MWI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5366516113281","","","","","","","","","","","64.1342468261719","","","","","","","","","","","","61.3097190856934","","","","65.1453704833984","62.1435394287109","","","","","","",
"Malaysia","MYS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","69.5163269042969","","","","","","","","","","","82.9153671264648","","","","","","","","","88.6877593994141","","","","","","","","","","93.1178894042969","","","","","","94.8805770874023","95.082649230957","94.8544082641602","94.9711303710938","","",
"North America","NAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8165817260742","","","","","","","","","","84.9442596435547","","","","","","76.4865875244141","","","","88.2746276855469","","","","","","","91.5272674560547","","","",
"New Caledonia","NCL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","91.3003692626953","","","","","","","","","","","","","93.0806274414063","","","","","","","96.1379165649414","","","","","","","","","","","","","","","","","","97.8000030517578","","","","","","","",
"Niger","NER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3760404586792","","","","28.672420501709","","","","","","","30.5603904724121","","","","","","35.0499992370605","","","",
"Nigeria","NGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4467506408691","","","","","","","","","","","","54.7731781005859","","","70.1983489990234","","51.0776596069336","","","","","","","","","","62.0160102844238","","","",
"Nicaragua","NIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.677131652832","","","","78.0029830932617","","","","","","","","","","82.6145477294922","","","","","","",
"Netherlands","NLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","20.5736694335938","","","","","","","","","","32.9755897521973","","","","","","","","","","48.6089706420898","","","","","","","","","","59.6272506713867","","","","","","","67.9084320068359","","","",
"Nauru","NRU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3633117675781","","","","","86.6211395263672","","86.9390029907227","","","","91.981201171875","93.0386123657227","94.8999862670898","95.5759963989258","95.6515274047852","","","",
"Other small states","OSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","71.822883605957","72.0021362304688","72.1707000732422","72.4011764526367","72.7764205932617","73.2710037231445","73.7546463012695","74.0808563232422","74.5175704956055","74.9815521240234","75.5652236938477","75.7648773193359","76.1732330322266","76.7969970703125","77.3566131591797","78.1599426269531","78.7051315307617","78.7776718139648","79.475227355957","80.3061676025391","81.0053176879883","81.3300933837891","81.957878112793","81.5332107543945","80.5479431152344","81.7263412475586","81.0891494750977","81.4859008789063","82.1919097900391","82.4400329589844","82.8860015869141","83.3042526245117","84.6923217773438","84.615119934082","84.8292617797852","85.0698623657227","85.3642272949219","85.6377487182617","",
"Pakistan","PAK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","25.7251892089844","","","","","","","","","","","","","","","","","42.6993103027344","","","","","","","49.8736381530762","54.1512107849121","52.1368293762207","55.5263710021973","54.8926391601563","55.3751907348633","54.7380218505859","56.7643394470215","55.5949897766113","56.9771499633789","","","59.1320495605469","57.010570526123","57.9988594055176","","",
"Panama","PAN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","88.0717391967773","","","","","","","","","","88.7798614501953","","","","","","","","","","91.8996200561523","","","","","","","","","","94.0941162109375","","","","","","","","95.4118118286133","95.7360763549805","","",
"Peru","PER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","81.91845703125","","","","","","","","","","","","87.1506271362305","","","","","","","","","","","87.6698532104492","87.9086685180664","88.6993408203125","89.5908126831055","","","","","93.8417282104492","","93.7079467773438","94.1623382568359","94.1736679077148","94.1496124267578","94.4082717895508","","94.497932434082","",
"Philippines","PHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","83.3172302246094","","","","","","","","","","93.5738983154297","","","","93.9159698486328","","","","","","92.6000595092773","","","92.590690612793","","","","","95.4200973510742","","","","","96.3980026245117","","98.1825485229492","","","","96.2781677246094","","",
"Palau","PLW","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","91.9214172363281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5031280517578","","96.5937423706055","","","","","","",
"Papua New Guinea","PNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.34326171875","","","","","","","","","","61.5999984741211","","","","","","","","","","","",
"Poland","POL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0910797119141","48.8569488525391","49.4337501525879","50.1991081237793","50.8435707092285","51.3633918762207","51.7038993835449","52.2774314880371","52.8694000244141","53.2431488037109","53.9357299804688","54.8871612548828","55.5593299865723","56.4571990966797","54.7624397277832","55.7725486755371","56.3507194519043","56.7493095397949","57.6816902160645","57.1717109680176","58.5146903991699","54.71630859375","54.6610298156738","53.9586410522461","54.5886192321777","56.3013610839844","58.8340682983398","59.5305290222168","60.5999984741211","59.6622505187988","61.9634704589844","62.9297103881836","62.0014686584473","62.5591812133789","63.079029083252","",
"Puerto Rico","PRI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","86.7460632324219","","","","","","","","","","89.6224975585938","","","","","","","","","","","","","","","","","","","","91.9652328491211","","","","","","","92.3899993896484","","","","",
"Korea, Dem. People's Rep.","PRK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9981918334961","","","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","79.4356079101563","","","","","","","","","","87.9478530883789","","","","","","","","","","","","","","","","","","","","94.47705078125","","","","","","","96.1375885009766","","","",
"Paraguay","PRY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","78.458610534668","","","","","","","","","","90.2718200683594","","","","","","","","","","","","","","","94.558219909668","93.2920837402344","93.7542419433594","93.8709182739258","","94.1974716186523","95.0590362548828","95.0348129272461","95.5548400878906","94.6502380371094","","94.0207977294922","93.2135314941406","94.544548034668","",
"West Bank and Gaza","PSE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0769577026367","","","","","","","92.4775085449219","","93.4508666992188","93.7617034912109","94.0098419189453","94.4301834106445","94.7174835205078","95.0258178710938","95.671012878418","96.046028137207","96.2129287719727","96.4771194458008","96.7191925048828","96.9244003295898","97.2186126708984","97.3782577514648","97.5144577026367","",
"Pacific island small states","PSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.9667816162109","86.9981536865234","87.2303009033203","87.4694900512695","87.7115783691406","87.9508285522461","88.1204986572266","88.3801879882813","88.5971069335938","88.8015213012695","88.9802398681641","89.1608123779297","89.3302917480469","89.4766235351563","89.6314697265625","89.7613830566406","89.8786697387695","90.0419692993164","90.2145919799805","90.3834915161133","90.5608596801758","90.686767578125","90.7922134399414","90.8894577026367","90.9466781616211","91.0159912109375","91.1451034545898","91.2779693603516","91.2938079833984","","","",
"Post-demographic dividend","PST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6350402832031","","","","","","","","","","","83.2621612548828","","","","","","","86.7316131591797","","","90.0606231689453","91.0107574462891","91.1514205932617","91.7788467407227","91.3640823364258","90.1700592041016","90.6329879760742","91.3272171020508","","93.1453018188477","93.4639663696289","","","","",
"Romania","ROU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7099761962891","","","","","","","","","","97.2975921630859","","","","","","","","","98.6042861938477","","","","","","","98.8444976806641","","","",
"Russian Federation","RUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9860534667969","","","","","","","","","","","","","99.4409713745117","","","","","","","","99.6842727661133","","","","","","","","99.7300567626953","","","",
"Rwanda","RWA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","38.2434310913086","","","","","","","","","","","","","57.8534889221191","","","","","","","","","64.8886032104492","","","","","","","","","","65.8522720336914","","68.3310317993164","","70.8041305541992","","","","73.2155914306641","","","",
"South Asia","SAS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","36.2477912902832","36.2608985900879","36.9160995483398","37.5623588562012","38.1898994445801","38.8067207336426","38.8039703369141","40.0317916870117","40.6782302856445","41.3239898681641","41.9712715148926","42.6149101257324","43.2618293762207","43.9989204406738","44.7494697570801","45.4737091064453","45.8564414978027","47.1477088928223","48.1234893798828","48.8950996398926","49.6832695007324","50.4807891845703","51.2822685241699","56.162181854248","56.9161682128906","57.6893501281738","58.1300392150879","59.2120780944824","60.101001739502","60.8724517822266","60.6429290771484","60.8131103515625","61.7144813537598","63.6383514404297","64.3376922607422","66.0190124511719","66.5131912231445","67.2677764892578","68.0131072998047","68.7347869873047","69.6573486328125","70.9991683959961","71.6951522827148","72.2438812255859","72.9514465332031","73.6545181274414","",
"Saudi Arabia","SAU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.821647644043","","","","","","","","79.3509368896484","","","","82.8577423095703","","","","","","","","","94.4263381958008","","","","95.3286285400391","","","97.5850677490234","",
"Sudan","SDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3458709716797","","","","","","","","53.5173797607422","","","","","","","","","","60.6971817016602","","","",
"Senegal","SEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8688507080078","","","","","","","","","","","","","","39.2752494812012","","","","41.8911514282227","","","48.0367813110352","","51.8145484924316","","43.5345001220703","","","","51.9004211425781","","","","",
"Singapore","SGP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9060516357422","","","","","","","","","","89.0960006713867","","","","","","","","","","92.5494003295898","","","","","","","","","","95.8573303222656","96.1860427856445","96.3697891235352","96.5480194091797","96.7166900634766","96.8254928588867","97.049560546875","97.2022171020508","97.344856262207","97.4795837402344","","",
"Solomon Islands","SLB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5999984741211","","","","","","","","","","76.5999984741211","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.826789855957","","","","","","","","","32.4261703491211","","","","","43.2063293457031","","","",
"El Salvador","SLV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1431579589844","","","","","","","","","","","","","","83.5594635009766","82.0286331176758","83.951301574707","84.1028900146484","84.4927215576172","85.4939880371094","","86.767578125","","87.9698486328125","88.1417694091797","88.4827117919922","89.0085983276367","89.1379165649414","","",
"San Marino","SMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","5.40465021133423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3972396850586","","","","","","","","97.9624099731445","","","","","98.8415069580078","","","99.4825286865234","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","48.961669921875","49.3190307617188","49.9715805053711","50.4742584228516","51.0901412963867","51.7682304382324","52.168399810791","52.641429901123","53.2306709289551","53.978931427002","54.2744407653809","54.9535217285156","55.8161697387695","56.4633598327637","57.2822418212891","55.9088096618652","56.895450592041","57.3941497802734","57.840030670166","59.4400100708008","58.4584693908691","59.701000213623","57.2160491943359","57.3043785095215","58.1097602844238","58.668140411377","60.2439117431641","61.3761596679688","62.2443389892578","62.8955917358398","63.4928588867188","64.2029113769531","64.4680404663086","64.9910125732422","65.4219665527344","65.8133697509766","",
"South Sudan","SSD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8312797546387","","","","","","","","","","34.5227584838867","","","",
"Sub-Saharan Africa","SSF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.0502510070801","49.407299041748","50.0583801269531","50.5599708557129","51.1743011474609","51.8497886657715","52.2502784729004","52.722339630127","53.3101997375488","54.056510925293","54.3514595031738","55.0287818908691","55.8891296386719","56.5349502563477","57.351879119873","55.9817581176758","56.9662017822266","57.4633903503418","57.9078483581543","59.5036697387695","58.5241889953613","59.7635688781738","57.2840118408203","57.373950958252","58.1771507263184","58.7337303161621","60.3055191040039","61.4390487670898","62.3036117553711","62.9540901184082","63.5493583679199","64.2576599121094","64.5174865722656","65.0389785766602","65.4686126708984","65.8587188720703","",
"Small states","SST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8710632324219","77.0975875854492","77.4060897827148","77.7118377685547","77.9304809570313","78.216926574707","78.5453796386719","78.9609985351563","79.1128234863281","79.4613571166992","79.9516830444336","80.401252746582","81.0454177856445","81.3455200195313","81.5844192504883","82.1394500732422","82.7854690551758","83.334846496582","83.6181564331055","84.1185531616211","83.8361511230469","83.2343215942383","84.1132431030273","83.6730499267578","83.9923629760742","84.5343170166016","84.7060317993164","85.0368194580078","85.3680419921875","86.4052124023438","86.3523712158203","86.514762878418","86.6913223266602","86.9055023193359","87.1061096191406","",
"Sao Tome and Principe","STP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","57.3242607116699","","","","","","","","","","73.2424163818359","","","","","","","","","","84.9085083007813","","","","","","","69.5363922119141","","","","90.1430969238281","","","","","","92.8166427612305","","","",
"Suriname","SUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5980606079102","","","","94.6209411621094","","94.6757507324219","","92.8686599731445","","","","","","94.3832702636719","","","",
"Slovak Republic","SVK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
